id,gid,x,y,v_x,v_y,radius,time
0,0,-6.002920,-1.329349,1.262316,-0.155956,0.750000,2.850000
1,0,-6.002920,1.329349,1.262316,0.155956,0.750000,2.850000
2,1,-2.872897,0.000000,-1.228185,0.000000,0.750000,2.850000
0,0,-5.939618,-1.336224,1.266053,-0.137508,0.750000,2.900000
1,0,-5.939618,1.336224,1.266053,0.137508,0.750000,2.900000
2,1,-2.934665,0.000000,-1.235367,0.000000,0.750000,2.900000
0,0,-5.876889,-1.350619,1.254571,-0.287900,0.750000,2.950000
1,0,-5.876889,1.350619,1.254571,0.287900,0.750000,2.950000
2,1,-2.995272,0.000000,-1.212143,0.000000,0.750000,2.950000
0,0,-5.813935,-1.363421,1.259078,-0.256047,0.750000,3.000000
1,0,-5.813935,1.363421,1.259078,0.256047,0.750000,3.000000
2,1,-3.056319,0.000000,-1.220928,0.000000,0.750000,3.000000
0,0,-5.750779,-1.374784,1.263131,-0.227254,0.750000,3.050000
1,0,-5.750779,1.374784,1.263131,0.227254,0.750000,3.050000
2,1,-3.117761,0.000000,-1.228835,0.000000,0.750000,3.050000
0,0,-5.687440,-1.384846,1.266776,-0.201227,0.750000,3.100000
1,0,-5.687440,1.384846,1.266776,0.201227,0.750000,3.100000
2,1,-3.179558,0.000000,-1.235952,0.000000,0.750000,3.100000
0,0,-5.623937,-1.393730,1.270054,-0.177699,0.750000,3.150000
1,0,-5.623937,1.393730,1.270054,0.177699,0.750000,3.150000
2,1,-3.241676,0.000000,-1.242357,0.000000,0.750000,3.150000
0,0,-5.560287,-1.401552,1.273001,-0.156430,0.750000,3.200000
1,0,-5.560287,1.401552,1.273001,0.156430,0.750000,3.200000
2,1,-3.304082,0.000000,-1.248121,0.000000,0.750000,3.200000
0,0,-5.496505,-1.408412,1.275652,-0.137203,0.750000,3.250000
1,0,-5.496505,1.408412,1.275652,0.137203,0.750000,3.250000
2,1,-3.366748,0.000000,-1.253309,0.000000,0.750000,3.250000
0,0,-5.432603,-1.414403,1.278035,-0.119822,0.750000,3.300000
1,0,-5.432603,1.414403,1.278035,0.119822,0.750000,3.300000
2,1,-3.429646,0.000000,-1.257978,0.000000,0.750000,3.300000
0,0,-5.368594,-1.419609,1.280178,-0.104109,0.750000,3.350000
1,0,-5.368594,1.419609,1.280178,0.104109,0.750000,3.350000
2,1,-3.492755,0.000000,-1.262180,0.000000,0.750000,3.350000
0,0,-5.306454,-1.440239,1.242802,-0.412610,0.750000,3.400000
1,0,-5.306454,1.440239,1.242802,0.412610,0.750000,3.400000
2,1,-3.552123,0.000000,-1.187357,0.000000,0.750000,3.400000
0,0,-5.244031,-1.458607,1.248461,-0.367350,0.750000,3.450000
1,0,-5.244031,1.458607,1.248461,0.367350,0.750000,3.450000
2,1,-3.612054,0.000000,-1.198622,0.000000,0.750000,3.450000
0,0,-5.181353,-1.474928,1.253547,-0.326432,0.750000,3.500000
1,0,-5.181353,1.474928,1.253547,0.326432,0.750000,3.500000
2,1,-3.672492,0.000000,-1.208760,0.000000,0.750000,3.500000
0,0,-5.118447,-1.489400,1.258120,-0.289437,0.750000,3.550000
1,0,-5.118447,1.489400,1.258120,0.289437,0.750000,3.550000
2,1,-3.733387,0.000000,-1.217884,0.000000,0.750000,3.550000
0,0,-5.055336,-1.502200,1.262230,-0.255990,0.750000,3.600000
1,0,-5.055336,1.502200,1.262230,0.255990,0.750000,3.600000
2,1,-3.794691,0.000000,-1.226095,0.000000,0.750000,3.600000
0,0,-4.992040,-1.513487,1.265924,-0.225749,0.750000,3.650000
1,0,-4.992040,1.513487,1.265924,0.225749,0.750000,3.650000
2,1,-3.856366,0.000000,-1.233486,0.000000,0.750000,3.650000
0,0,-4.928578,-1.523407,1.269244,-0.198407,0.750000,3.700000
1,0,-4.928578,1.523407,1.269244,0.198407,0.750000,3.700000
2,1,-3.918372,0.000000,-1.240137,0.000000,0.750000,3.700000
0,0,-4.864966,-1.532092,1.272228,-0.173684,0.750000,3.750000
1,0,-4.864966,1.532092,1.272228,0.173684,0.750000,3.750000
2,1,-3.980679,0.000000,-1.246123,0.000000,0.750000,3.750000
0,0,-4.801221,-1.539658,1.274909,-0.151331,0.750000,3.800000
1,0,-4.801221,1.539658,1.274909,0.151331,0.750000,3.800000
2,1,-4.043254,0.000000,-1.251511,0.000000,0.750000,3.800000
0,0,-4.737355,-1.546214,1.277319,-0.131118,0.750000,3.850000
1,0,-4.737355,1.546214,1.277319,0.131118,0.750000,3.850000
2,1,-4.106072,0.000000,-1.256360,0.000000,0.750000,3.850000
0,0,-4.673381,-1.551856,1.279485,-0.112841,0.750000,3.900000
1,0,-4.673381,1.551856,1.279485,0.112841,0.750000,3.900000
2,1,-4.169108,0.000000,-1.260724,0.000000,0.750000,3.900000
0,0,-4.609309,-1.556672,1.281430,-0.096315,0.750000,3.950000
1,0,-4.609309,1.556672,1.281430,0.096315,0.750000,3.950000
2,1,-4.232341,0.000000,-1.264652,0.000000,0.750000,3.950000
0,0,-4.545150,-1.560740,1.283179,-0.081370,0.750000,4.000000
1,0,-4.545150,1.560740,1.283179,0.081370,0.750000,4.000000
2,1,-4.295750,0.000000,-1.268186,0.000000,0.750000,4.000000
0,0,-4.480913,-1.564133,1.284750,-0.067856,0.750000,4.050000
1,0,-4.480913,1.564133,1.284750,0.067856,0.750000,4.050000
2,1,-4.359319,0.000000,-1.271368,0.000000,0.750000,4.050000
0,0,-4.416605,-1.566915,1.286161,-0.055635,0.750000,4.100000
1,0,-4.416605,1.566915,1.286161,0.055635,0.750000,4.100000
2,1,-4.423030,0.000000,-1.274231,0.000000,0.750000,4.100000
0,0,-4.352233,-1.569144,1.287429,-0.044583,0.750000,4.150000
1,0,-4.352233,1.569144,1.287429,0.044583,0.750000,4.150000
2,1,-4.486871,0.000000,-1.276808,0.000000,0.750000,4.150000
0,0,-4.287805,-1.570874,1.288568,-0.034589,0.750000,4.200000
1,0,-4.287805,1.570874,1.288568,0.034589,0.750000,4.200000
2,1,-4.550827,0.000000,-1.279127,0.000000,0.750000,4.200000
0,0,-4.223325,-1.572151,1.289592,-0.025550,0.750000,4.250000
1,0,-4.223325,1.572151,1.289592,0.025550,0.750000,4.250000
2,1,-4.614888,0.000000,-1.281214,0.000000,0.750000,4.250000
0,0,-4.158800,-1.573020,1.290511,-0.017375,0.750000,4.300000
1,0,-4.158800,1.573020,1.290511,0.017375,0.750000,4.300000
2,1,-4.679042,0.000000,-1.283093,0.000000,0.750000,4.300000
0,0,-4.094233,-1.573519,1.291337,-0.009982,0.750000,4.350000
1,0,-4.094233,1.573519,1.291337,0.009982,0.750000,4.350000
2,1,-4.743282,0.000000,-1.284784,0.000000,0.750000,4.350000
0,0,-4.029629,-1.573684,1.292079,-0.003295,0.750000,4.400000
1,0,-4.029629,1.573684,1.292079,0.003295,0.750000,4.400000
2,1,-4.807597,0.000000,-1.286305,0.000000,0.750000,4.400000
0,0,-3.964992,-1.573546,1.292745,0.002752,0.750000,4.450000
1,0,-3.964992,1.573546,1.292745,-0.002752,0.750000,4.450000
2,1,-4.871981,0.000000,-1.287675,0.000000,0.750000,4.450000
0,0,-3.900324,-1.573135,1.293343,0.008222,0.750000,4.500000
1,0,-3.900324,1.573135,1.293343,-0.008222,0.750000,4.500000
2,1,-4.936426,0.000000,-1.288907,0.000000,0.750000,4.500000
0,0,-3.835630,-1.572476,1.293881,0.013170,0.750000,4.550000
1,0,-3.835630,1.572476,1.293881,-0.013170,0.750000,4.550000
2,1,-5.000927,0.000000,-1.290017,0.000000,0.750000,4.550000
0,0,-3.770912,-1.571594,1.294364,0.017645,0.750000,4.600000
1,0,-3.770912,1.571594,1.294364,-0.017645,0.750000,4.600000
2,1,-5.065477,0.000000,-1.291015,0.000000,0.750000,4.600000
0,0,-3.706172,-1.570510,1.294797,0.021694,0.750000,4.650000
1,0,-3.706172,1.570510,1.294797,-0.021694,0.750000,4.650000
2,1,-5.130073,0.000000,-1.291913,0.000000,0.750000,4.650000
0,0,-3.641413,-1.569242,1.295187,0.025355,0.750000,4.700000
1,0,-3.641413,1.569242,1.295187,-0.025355,0.750000,4.700000
2,1,-5.194709,0.000000,-1.292722,0.000000,0.750000,4.700000
0,0,-3.576636,-1.567808,1.295536,0.028668,0.750000,4.750000
1,0,-3.576636,1.567808,1.295536,-0.028668,0.750000,4.750000
2,1,-5.259382,0.000000,-1.293450,0.000000,0.750000,4.750000
0,0,-3.511844,-1.566225,1.295851,0.031664,0.750000,4.800000
1,0,-3.511844,1.566225,1.295851,-0.031664,0.750000,4.800000
2,1,-5.324087,0.000000,-1.294105,0.000000,0.750000,4.800000
0,0,-3.447037,-1.564506,1.296133,0.034375,0.750000,4.850000
1,0,-3.447037,1.564506,1.296133,-0.034375,0.750000,4.850000
2,1,-5.388822,0.000000,-1.294694,0.000000,0.750000,4.850000
0,0,-3.382218,-1.562665,1.296386,0.036827,0.750000,4.900000
1,0,-3.382218,1.562665,1.296386,-0.036827,0.750000,4.900000
2,1,-5.453583,0.000000,-1.295225,0.000000,0.750000,4.900000
0,0,-3.317387,-1.560713,1.296613,0.039046,0.750000,4.950000
1,0,-3.317387,1.560713,1.296613,-0.039046,0.750000,4.950000
2,1,-5.518368,0.000000,-1.295702,0.000000,0.750000,4.950000
0,0,-3.252546,-1.558660,1.296817,0.041053,0.750000,5.000000
1,0,-3.252546,1.558660,1.296817,-0.041053,0.750000,5.000000
2,1,-5.583175,0.000000,-1.296132,0.000000,0.750000,5.000000
0,0,-3.187696,-1.556517,1.297001,0.042869,0.750000,5.050000
1,0,-3.187696,1.556517,1.297001,-0.042869,0.750000,5.050000
2,1,-5.648001,0.000000,-1.296519,0.000000,0.750000,5.050000
0,0,-3.122838,-1.554291,1.297165,0.044512,0.750000,5.100000
1,0,-3.122838,1.554291,1.297165,-0.044512,0.750000,5.100000
2,1,-5.712844,0.000000,-1.296867,0.000000,0.750000,5.100000
0,0,-3.057972,-1.551991,1.297313,0.045999,0.750000,5.150000
1,0,-3.057972,1.551991,1.297313,-0.045999,0.750000,5.150000
2,1,-5.777703,0.000000,-1.297180,0.000000,0.750000,5.150000
0,0,-2.993100,-1.549624,1.297446,0.047344,0.750000,5.200000
1,0,-2.993100,1.549624,1.297446,-0.047344,0.750000,5.200000
