id,gid,x,y,v_x,v_y,radius,time
6,6,0.000000,-6.357379,0.000000,1.383260,0.500000,1.200000
7,7,4.662674,-4.661778,-0.837209,0.837955,0.500000,1.200000
0,0,6.375546,0.000525,-1.312690,0.000425,0.500000,1.250000
1,1,4.641665,4.641651,-0.820351,-0.820363,0.500000,1.250000
2,2,0.000466,6.311518,0.000377,-1.364430,0.500000,1.250000
3,3,-4.499012,4.499285,0.935627,-0.935406,0.500000,1.250000
4,4,-6.538228,0.000345,1.181230,0.000280,0.500000,1.250000
5,5,-4.476321,-4.477114,0.953963,0.953330,0.500000,1.250000
6,6,0.000000,-6.288216,0.000000,1.383260,0.500000,1.250000
7,7,4.620814,-4.619881,-0.837209,0.837955,0.500000,1.250000
0,0,6.309912,0.000547,-1.312690,0.000425,0.500000,1.300000
1,1,4.600648,4.600633,-0.820351,-0.820363,0.500000,1.300000
2,2,0.000485,6.243296,0.000377,-1.364430,0.500000,1.300000
3,3,-4.452230,4.452515,0.935627,-0.935406,0.500000,1.300000
4,4,-6.479166,0.000359,1.181230,0.000280,0.500000,1.300000
5,5,-4.428623,-4.429447,0.953963,0.953330,0.500000,1.300000
6,6,0.000000,-6.219053,0.000000,1.383260,0.500000,1.300000
7,7,4.578953,-4.577983,-0.837209,0.837955,0.500000,1.300000
0,0,6.244277,0.000568,-1.312690,0.000425,0.500000,1.350000
1,1,4.559630,4.559615,-0.820351,-0.820363,0.500000,1.350000
2,2,0.000504,6.175075,0.000377,-1.364430,0.500000,1.350000
3,3,-4.405449,4.405744,0.935627,-0.935406,0.500000,1.350000
4,4,-6.420105,0.000373,1.181230,0.000280,0.500000,1.350000
5,5,-4.380925,-4.381781,0.953963,0.953330,0.500000,1.350000
6,6,0.000000,-6.149890,0.000000,1.383260,0.500000,1.350000
7,7,4.537093,-4.536085,-0.837209,0.837955,0.500000,1.350000
0,0,6.178643,0.000589,-1.312690,0.000425,0.500000,1.400000
1,1,4.518613,4.518597,-0.820351,-0.820363,0.500000,1.400000
2,2,0.000523,6.106853,0.000377,-1.364430,0.500000,1.400000
3,3,-4.358668,4.358974,0.935627,-0.935406,0.500000,1.400000
4,4,-6.361043,0.000387,1.181230,0.000280,0.500000,1.400000
5,5,-4.333226,-4.334114,0.953963,0.953330,0.500000,1.400000
6,6,0.000000,-6.080727,0.000000,1.383260,0.500000,1.400000
7,7,4.495233,-4.494187,-0.837209,0.837955,0.500000,1.400000
0,0,6.113008,0.000610,-1.312690,0.000425,0.500000,1.450000
1,1,4.477595,4.477578,-0.820351,-0.820363,0.500000,1.450000
2,2,0.000542,6.038632,0.000377,-1.364430,0.500000,1.450000
3,3,-4.311886,4.312204,0.935627,-0.935406,0.500000,1.450000
4,4,-6.301982,0.000401,1.181230,0.000280,0.500000,1.450000
5,5,-4.285528,-4.286448,0.953963,0.953330,0.500000,1.450000
6,6,0.000000,-6.011564,0.000000,1.383260,0.500000,1.450000
7,7,4.453372,-4.452289,-0.837209,0.837955,0.500000,1.450000
0,0,6.047374,0.000632,-1.312690,0.000425,0.500000,1.500000
1,1,4.436578,4.436560,-0.820351,-0.820363,0.500000,1.500000
